date,long_only,long_short
2012-01-31,-0.012734383941664125,-0.010446331109411277
2012-02-29,0.03714727855808754,0.010666833293042507
2012-03-31,-0.0025772014363842134,-0.029909410534277345
2012-04-30,0.035800878633007883,0.02227349757448914
2012-05-31,-0.013692767221485063,0.020417451352234908
2012-06-30,-0.016923983291176944,-0.046508324813817524
2012-07-31,-0.01759860711947265,0.03381302035083185
2012-08-31,-0.009070058327659761,0.03801175682896672
2012-09-30,0.0044950533931701585,-0.0395503085273769
2012-10-31,0.03978168733258476,0.047713306614463755
2012-11-30,-0.07725839219996208,-0.026707620169509734
2012-12-31,-0.004422099375113003,0.018393191551611628
2013-01-31,0.03895418434196483,0.02116950129002632
2013-02-28,0.019657858432677765,0.038859920906134535
2013-03-31,-0.0687812705369176,-0.006321642681350928
2013-04-30,0.00996313933122976,-0.01894747757476285
2013-05-31,-0.026801604874925587,0.02963314763224459
2013-06-30,0.054059394890481303,0.026433260746704317
2013-07-31,-0.0868344031033481,-0.08095756660089402
2013-08-31,-0.0022950809389722894,0.001755729657059158
2013-09-30,-0.024563871925414614,0.012339629141440728
2013-10-31,0.029262700534488848,0.007912316789689447
2013-11-30,0.015119764785458937,0.058329089353782615
2013-12-31,-0.02513785531081482,0.010057772616209838
2014-01-31,0.007436266183731242,0.02900370923771156
2014-02-28,-0.008361359960236256,0.009578886414212931
2014-03-31,0.0027467417786627892,0.044642282920988346
2014-04-30,-0.009529297701456768,0.004906745193357141
2014-05-31,-0.014667055457613393,0.019326560034589806
2014-06-30,-0.052159599111068114,-0.008921291452751584
2014-07-31,-0.046033893020098415,0.011985706491100727
2014-08-31,0.00452170549584132,-0.01786404706175403
2014-09-30,-0.01860510620420245,-0.006452995166873666
2014-10-31,0.015253068185493882,0.012945458553246034
2014-11-30,0.02244198061556505,0.007957316734304162
2014-12-31,0.025773357542329182,0.012037725588270046
2015-01-31,-0.06349641495539801,0.0028029726563582316
2015-02-28,0.03329129348276258,0.05695726714162227
2015-03-31,0.07644459367939357,0.029766631865871352
2015-04-30,0.010485622660482034,0.006076191042083134
2015-05-31,0.03500396426438203,0.05237784977157909
2015-06-30,0.014266965288990581,0.004091138267862206
2015-07-31,0.04047058138737635,0.03912083329103976
2015-08-31,0.008623944588295504,0.00789980793823843
2015-09-30,0.0071635728904574855,-0.02145256293231284
2015-10-31,0.0012816044436764758,-0.02649608456256399
2015-11-30,0.012589529097520593,0.005376245245515519
2015-12-31,-0.02266095694236527,0.0403913487549593
2016-01-31,0.0330473903943104,0.04747799750492223
2016-02-29,0.075091595099686,0.06450288417723364
2016-03-31,0.01194623223948068,-0.010497239089390962
2016-04-30,-0.02176775640161703,0.024353018628083627
2016-05-31,0.02954230257310626,-0.009366296604766167
2016-06-30,0.04532877301521793,0.05091905102228826
2016-07-31,0.03339934209937207,0.038322309446196814
2016-08-31,-0.00594689315292469,-0.018700847599484174
2016-09-30,0.05508011861928071,0.04260493988633895
2016-10-31,-0.010751752981952906,-0.012576448694515015
2016-11-30,0.025388493802239145,0.03311185223444056
2016-12-31,0.06502151228857836,0.022210372066812242
2017-01-31,-0.005920846706136364,0.0029911251102325894
2017-02-28,-0.008466407647641817,0.02951300557529431
2017-03-31,0.034571730908698015,0.07720143686617642
2017-04-30,0.007358422590474414,0.060838299403671976
2017-05-31,0.058614906403347655,0.09657400711720315
2017-06-30,0.023568096197951263,0.020168608731343966
2017-07-31,0.048433344876046634,0.007360767284914954
2017-08-31,-0.00327765520275045,0.04848554974243653
2017-09-30,-0.0037517488563597553,-0.010012485959339264
2017-10-31,0.042924664083731176,-0.021029965581611146
2017-11-30,0.013950752113058478,-0.012459202433788192
2017-12-31,-0.001847548507562038,0.024698885625215376
2018-01-31,-0.0008496345239875844,0.00660360036116898
2018-02-28,-0.017915540322333768,0.007545070197582636
2018-03-31,0.029059975528896484,0.05434346600412952
2018-04-30,-0.019421688241037082,-0.012077017643125024
2018-05-31,0.01702003665029652,0.014137008485044292
2018-06-30,0.041389239811605215,0.046851825427557225
2018-07-31,-0.017188378142850305,-0.006465931398510339
2018-08-31,0.0013283545431363418,0.008614798358296762
2018-09-30,0.022690316844717846,0.043965418924087986
2018-10-31,0.00641935283160839,-0.02721367623745972
2018-11-30,0.002291441664858146,0.03632574254352222
2018-12-31,-0.017593471612019795,0.020085562874530862
2019-01-31,0.031234984635473688,0.031360359673441585
2019-02-28,0.05306526760794397,0.070487611189014
2019-03-31,-0.004355061670661445,-0.036815864981432446
2019-04-30,0.03274915618829774,0.02253898876715287
2019-05-31,-0.004630815100214373,0.028133949183325707
2019-06-30,-0.027067121986588345,-0.02019723260635384
2019-07-31,0.05689447852474475,0.05661981296110953
2019-08-31,0.06288226092953983,0.04449328124282803
2019-09-30,-0.011409264393746732,0.020174687849916554
2019-10-31,-0.004498207878391774,0.0529170782192585
2019-11-30,-0.005740164436865697,0.045285114869012454
2019-12-31,-0.013276162905160933,0.014116414308819741
2020-01-31,-0.010970547276817594,0.01952030804574289
2020-02-29,0.040825414416696654,0.0023949345169309837
2020-03-31,-0.008771895277949552,0.035401642319674256
2020-04-30,-0.0021256906735585665,-0.025203206713768134
2020-05-31,0.032450349542151924,0.017702605114706678
